      0.58999996      1.13207882      0.99317795      0.86948401      0.76837649      0.69971597      0.67350015      0.69455199      0.75894828      0.85697288      0.97857169      1.11606567      1.26427949
      0.59999996      1.13465125      0.99610915      0.87283070      0.77216154      0.70387033      0.67781521      0.69873705      0.76278011      0.86036825      0.98154651      1.11867493      1.26658345
      0.60999996      1.13726094      0.99908080      0.87622054      0.77599126      0.70806952      0.68217480      0.70296691      0.76665670      0.86380699      0.98456211      1.12132180      1.26892184
      0.61999996      1.13990765      1.00209253      0.87965302      0.77986501      0.71231274      0.68657807      0.70724074      0.77057738      0.86728860      0.98761812      1.12400604      1.27129447
      0.62999996      1.14259111      1.00514399      0.88312764      0.78378213      0.71659922      0.69102421      0.71155778      0.77454147      0.87081256      0.99071416      1.12672738      1.27370115
      0.63999996      1.14531107      1.00823481      0.88664392      0.78774198      0.72092818      0.69551237      0.71591722      0.77854832      0.87437836      0.99384986      1.12948554      1.27614170
      0.64999996      1.14806726      1.01136464      0.89020134      0.79174392      0.72529886      0.70004175      0.72031831      0.78259727      0.87798549      0.99702485      1.13228026      1.27861590
      0.65999996      1.15085944      1.01453311      0.89379944      0.79578730      0.72971052      0.70461156      0.72476028      0.78668767      0.88163344      1.00023875      1.13511127      1.28112358
      0.66999996      1.15368732      1.01773987      0.89743770      0.79987151      0.73416241      0.70922102      0.72924239      0.79081887      0.88532170      1.00349118      1.13797829      1.28366453
      0.67999996      1.15655067      1.02098454      0.90111566      0.80399591      0.73865380      0.71386935      0.73376390      0.79499024      0.88904978      1.00678178      1.14088106      1.28623856
      0.68999996      1.15944920      1.02426678      0.90483282      0.80815990      0.74318399      0.71855581      0.73832409      0.79920115      0.89281718      1.01011016      1.14381930      1.28884546
      0.69999996      1.16238266      1.02758622      0.90858870      0.81236287      0.74775226      0.72327965      0.74292225      0.80345098      0.89662339      1.01347597      1.14679274      1.29148505
      0.70999996      1.16535078      1.03094250      0.91238283      0.81660421      0.75235792      0.72804014      0.74755767      0.80773912      0.90046794      1.01687882      1.14980110      1.29415711
      0.71999996      1.16835330      1.03433526      0.91621473      0.82088332      0.75700029      0.73283657      0.75222966      0.81206495      0.90435033      1.02031835      1.15284413      1.29686145
      0.72999996      1.17138996      1.03776415      0.92008392      0.82519963      0.76167869      0.73766825      0.75693755      0.81642788      0.90827006      1.02379419      1.15592153      1.29959787
      0.73999996      1.17446049      1.04122881      0.92398995      0.82955255      0.76639248      0.74253447      0.76168068      0.82082732      0.91222668      1.02730596      1.15903304      1.30236616
